fecha_hecho,sexo,edad,arma_medio,nombre_barrio,codigo_barrio,codigo_comuna
2016-02-13 13:15:00-05:00,Hombre,25,Arma de fuego,Los Conquistadores,#1105,11
2016-02-13 15:00:00-05:00,Hombre,18,No,La Candelaria,#1019,10
2016-02-13 18:30:00-05:00,Hombre,41,No,U.D. Atanasio Girardot,#Inst_14,11
2016-02-13 16:25:00-05:00,Hombre,37,Arma de fuego,Las Palmas S.E.,#9001,90
2016-02-13 21:00:00-05:00,Hombre,43,Objeto contundente,La Candelaria,#1019,10
2016-02-13 14:30:00-05:00,Mujer,56,No,San Benito,#1006,10
2016-02-13 23:30:00-05:00,Hombre,35,No,La Candelaria,#1019,10
2016-02-13 13:30:00-05:00,Hombre,23,Arma cortopunzante,Jesús Nazareno,#1003,10
2016-02-13 21:30:00-05:00,Hombre,18,Arma cortopunzante,La Candelaria,#1019,10
2016-02-13 19:35:00-05:00,Hombre,34,No,Los Alpes,#1615,16
2016-02-14 00:00:00-05:00,Mujer,69,No,La Candelaria,#1019,10
2016-02-14 02:00:00-05:00,Hombre,41,Objeto contundente,La Colina,#1511,15
2016-02-14 17:27:00-05:00,Hombre,64,Arma de fuego,Facultad de Minas U. Nal,#Inst_5,7
2016-02-14 09:00:00-05:00,Mujer,32,Objeto contundente,La Candelaria,#1019,10
2016-02-14 17:00:00-05:00,Mujer,41,No,Área de expansión Pajarito,#AE1,60
2016-02-14 17:40:00-05:00,Mujer,28,Arma cortopunzante,Caribe,#0517,5
2016-02-14 09:00:00-05:00,Mujer,32,Objeto contundente,La Candelaria,#1019,10
2016-02-14 02:00:00-05:00,Hombre,41,Objeto contundente,La Colina,#1511,15
2016-02-14 15:30:00-05:00,Mujer,22,Arma de fuego,Barrio Cristóbal,#1210,12
2016-02-14 15:30:00-05:00,Mujer,22,Arma de fuego,Barrio Cristóbal,#1210,12
2016-02-14 19:00:00-05:00,Hombre,50,Arma cortopunzante,La Candelaria,#1019,10
2016-02-14 11:00:00-05:00,Mujer,43,No,Jesús Nazareno,#1003,10
2016-02-14 12:00:00-05:00,Mujer,23,No,La Candelaria,#1019,10
2016-02-14 17:00:00-05:00,Hombre,21,Arma de fuego,Prado,#1001,10
